,rec,ver,tag,src,val.mtf1,val.pm1,val.mtf5,val.pm2p5,val.bin,val.mtf3,val.pm10,val.mtf7,val.per,val.sfr,val.sht.hmd,val.sht.tmp,exg.val.pm10,exg.val.pm1,exg.val.pm2p5,exg.src
771,2024-04-21T15:24:04Z,2.0,scs-bgx-868,N3,33.0,3.0,47.0,7.4,"[289.0, 64.0, 13.0, 2.0, 6.0, 3.0, 2.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",34.0,27.1,0.0,4.1,2.76,35.1,45.1,18.8,5.6,6.8,rn20
772,2024-04-21T15:24:14Z,2.0,scs-bgx-868,N3,34.0,3.3,49.0,9.9,"[283.0, 54.0, 22.0, 2.0, 8.0, 6.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",34.0,15.7,77.0,4.1,2.74,35.1,45.1,8.8,5.6,5.9,rn20
773,2024-04-21T15:24:24Z,2.0,scs-bgx-868,N3,33.0,3.2,38.0,9.5,"[285.0, 54.0, 13.0, 4.0, 13.0, 7.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38.0,24.8,48.0,4.1,2.8,35.1,45.1,18.9,5.4,7.7,rn20
774,2024-04-21T15:24:34Z,2.0,scs-bgx-868,N3,34.0,3.6,61.0,10.6,"[302.0, 70.0, 19.0, 7.0, 6.0, 4.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41.0,20.7,53.0,4.1,2.75,35.1,45.1,13.9,6.7,7.6,rn20
775,2024-04-21T15:24:44Z,2.0,scs-bgx-868,N3,33.0,3.2,61.0,7.2,"[315.0, 52.0, 19.0, 5.0, 7.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",36.0,9.7,0.0,4.1,2.81,35.1,45.1,11.3,6.8,6.1,rn20
776,2024-04-21T15:24:54Z,2.0,scs-bgx-868,N3,33.0,3.2,44.0,7.2,"[331.0, 51.0, 19.0, 3.0, 5.0, 4.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",35.0,9.4,0.0,4.1,2.84,35.2,45.1,11.6,6.4,6.6,rn20
777,2024-04-21T15:25:04Z,2.0,scs-bgx-868,N3,32.0,2.8,46.0,6.4,"[293.0, 64.0, 12.0, 4.0, 7.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.0,15.1,66.0,4.1,2.95,35.2,45.1,15.6,6.0,7.6,rn20
778,2024-04-21T15:25:14Z,2.0,scs-bgx-868,N3,33.0,3.1,42.0,7.8,"[280.0, 62.0, 23.0, 3.0, 3.0, 7.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38.0,10.4,0.0,4.1,2.91,35.2,45.1,13.5,6.0,7.0,rn20
779,2024-04-21T15:25:24Z,2.0,scs-bgx-868,N3,32.0,3.0,40.0,6.0,"[294.0, 72.0, 14.0, 3.0, 7.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",47.0,6.8,0.0,4.1,2.98,35.1,45.1,12.2,4.9,5.9,rn20
780,2024-04-21T15:25:34Z,2.0,scs-bgx-868,N3,31.0,3.1,29.0,8.5,"[330.0, 63.0, 18.0, 4.0, 8.0, 2.0, 5.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40.0,17.5,0.0,4.1,3.12,35.1,45.1,14.0,6.2,6.0,rn20
781,2024-04-21T15:25:44Z,2.0,scs-bgx-868,N3,34.0,3.1,43.0,7.6,"[291.0, 51.0, 13.0, 8.0, 10.0, 5.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",37.0,19.6,0.0,4.1,2.92,35.2,45.1,18.1,5.7,6.8,rn20
782,2024-04-21T15:25:54Z,2.0,scs-bgx-868,N3,32.0,2.8,0.0,5.5,"[259.0, 54.0, 19.0, 3.0, 10.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",34.0,7.9,63.0,4.1,2.98,35.1,45.1,14.4,3.8,5.9,rn20
783,2024-04-21T15:26:04Z,2.0,scs-bgx-868,N3,31.0,2.8,31.0,6.1,"[310.0, 44.0, 16.0, 7.0, 6.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.0,7.9,0.0,4.1,3.09,35.1,45.1,8.9,6.0,5.9,rn20
784,2024-04-21T15:26:14Z,2.0,scs-bgx-868,N3,33.0,2.6,49.0,6.1,"[253.0, 59.0, 15.0, 4.0, 5.0, 2.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43.0,13.4,0.0,4.1,2.98,35.1,45.1,10.4,4.8,6.3,rn20
785,2024-04-21T15:26:24Z,2.0,scs-bgx-868,N3,32.0,2.7,39.0,6.7,"[271.0, 56.0, 17.0, 2.0, 6.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41.0,9.3,0.0,4.1,3.02,35.2,45.1,11.3,4.8,5.8,rn20
786,2024-04-21T15:26:34Z,2.0,scs-bgx-868,N3,33.0,3.0,58.0,8.6,"[263.0, 56.0, 18.0, 9.0, 8.0, 2.0, 3.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",42.0,18.9,60.0,4.1,2.95,35.1,45.1,14.1,5.1,5.9,rn20
787,2024-04-21T15:26:44Z,2.0,scs-bgx-868,N3,33.0,2.5,65.0,5.5,"[268.0, 52.0, 13.0, 3.0, 2.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",47.0,14.4,42.0,4.1,2.91,35.2,45.0,13.1,4.9,5.3,rn20
788,2024-04-21T15:26:54Z,2.0,scs-bgx-868,N3,31.0,2.4,42.0,4.0,"[267.0, 46.0, 16.0, 4.0, 2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38.0,26.4,0.0,4.1,3.06,35.2,45.1,14.5,4.1,5.0,rn20
789,2024-04-21T15:27:04Z,2.0,scs-bgx-868,N3,31.0,2.6,41.0,9.6,"[262.0, 36.0, 16.0, 4.0, 8.0, 8.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",31.0,17.0,40.0,4.1,3.13,35.1,45.0,7.8,3.1,4.9,rn20
790,2024-04-21T15:27:14Z,2.0,scs-bgx-868,N3,33.0,2.5,52.0,5.8,"[255.0, 44.0, 17.0, 4.0, 5.0, 1.0, 3.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43.0,53.8,0.0,4.1,3.02,35.1,45.0,16.4,4.6,4.7,rn20
791,2024-04-21T15:27:24Z,2.0,scs-bgx-868,N3,32.0,2.4,43.0,7.3,"[218.0, 56.0, 13.0, 5.0, 4.0, 6.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",46.0,10.3,0.0,4.1,3.04,35.1,45.0,11.3,3.7,5.4,rn20
792,2024-04-21T15:27:34Z,2.0,scs-bgx-868,N3,33.0,2.7,59.0,5.7,"[276.0, 47.0, 24.0, 2.0, 3.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41.0,9.5,70.0,4.1,2.96,35.1,45.0,10.3,5.7,4.7,rn20
793,2024-04-21T15:27:44Z,2.0,scs-bgx-868,N3,33.0,2.8,33.0,10.5,"[230.0, 47.0, 16.0, 6.0, 10.0, 5.0, 5.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",33.0,28.2,63.0,4.1,2.92,35.1,45.0,17.1,3.6,5.3,rn20
794,2024-04-21T15:27:54Z,2.0,scs-bgx-868,N3,31.0,2.7,38.0,7.5,"[234.0, 54.0, 14.0, 10.0, 7.0, 5.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",34.0,11.2,35.0,4.1,3.08,35.2,45.0,11.5,4.0,5.7,rn20
795,2024-04-21T15:28:04Z,2.0,scs-bgx-868,N3,34.0,2.6,35.0,6.2,"[237.0, 50.0, 11.0, 4.0, 9.0, 3.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",27.0,7.6,0.0,4.1,2.9,35.2,45.0,10.1,3.5,4.3,rn20
796,2024-04-21T15:28:14Z,2.0,scs-bgx-868,N3,35.0,2.6,42.0,6.7,"[232.0, 40.0, 19.0, 4.0, 4.0, 4.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",34.0,10.5,56.0,4.1,2.75,35.2,45.0,11.9,4.0,5.9,rn20
797,2024-04-21T15:28:24Z,2.0,scs-bgx-868,N3,34.0,2.9,41.0,8.5,"[213.0, 55.0, 19.0, 6.0, 6.0, 5.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32.0,13.4,42.0,4.1,2.73,35.2,45.0,12.0,3.5,6.2,rn20
798,2024-04-21T15:28:34Z,2.0,scs-bgx-868,N3,34.0,2.4,45.0,8.6,"[202.0, 38.0, 12.0, 6.0, 5.0, 5.0, 2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",33.0,25.5,47.0,4.1,2.72,35.2,45.0,11.3,3.2,4.7,rn20
799,2024-04-21T15:28:44Z,2.0,scs-bgx-868,N3,30.0,2.3,46.0,6.6,"[178.0, 32.0, 15.0, 7.0, 9.0, 3.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",34.0,8.7,0.0,4.1,2.96,35.2,45.0,5.5,2.9,3.9,rn20
800,2024-04-21T15:28:54Z,2.0,scs-bgx-868,N3,32.0,2.5,44.0,6.4,"[219.0, 50.0, 18.0, 2.0, 7.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41.0,8.0,0.0,4.1,3.0,35.2,45.0,10.4,4.1,5.2,rn20
801,2024-04-21T15:29:04Z,2.0,scs-bgx-868,N3,35.0,2.7,35.0,7.6,"[202.0, 55.0, 21.0, 3.0, 6.0, 1.0, 4.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",49.0,13.2,68.0,4.1,2.77,35.2,45.0,14.7,3.8,5.6,rn20
802,2024-04-21T15:29:14Z,2.0,scs-bgx-868,N3,36.0,3.0,52.0,11.5,"[222.0, 43.0, 18.0, 4.0, 8.0, 10.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.0,22.0,0.0,4.1,2.62,35.2,45.0,8.9,3.8,4.3,rn20
803,2024-04-21T15:29:24Z,2.0,scs-bgx-868,N3,33.0,2.7,37.0,7.7,"[220.0, 40.0, 18.0, 4.0, 8.0, 3.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",53.0,12.3,69.0,4.1,2.71,35.2,45.0,10.4,4.0,5.5,rn20
804,2024-04-21T15:29:34Z,2.0,scs-bgx-868,N3,32.0,2.4,39.0,7.6,"[188.0, 37.0, 20.0, 6.0, 5.0, 3.0, 3.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",44.0,21.9,0.0,4.1,2.84,35.2,45.0,12.0,2.7,4.3,rn20
805,2024-04-21T15:29:44Z,2.0,scs-bgx-868,N3,32.0,2.5,46.0,8.3,"[197.0, 35.0, 17.0, 5.0, 11.0, 3.0, 4.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",41.0,29.5,0.0,4.1,2.92,35.2,45.0,10.8,2.8,4.1,rn20
806,2024-04-21T15:29:54Z,2.0,scs-bgx-868,N3,34.0,2.5,31.0,6.8,"[216.0, 54.0, 12.0, 5.0, 5.0, 2.0, 3.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40.0,15.3,0.0,4.1,2.81,35.2,45.0,10.8,3.7,4.0,rn20
807,2024-04-21T15:30:04Z,2.0,scs-bgx-868,N3,35.0,2.3,37.0,6.5,"[216.0, 48.0, 9.0, 3.0, 5.0, 1.0, 2.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38.0,13.1,50.0,4.1,2.69,35.1,45.0,10.0,4.1,5.2,rn20
808,2024-04-21T15:30:14Z,2.0,scs-bgx-868,N3,33.0,2.9,40.0,7.2,"[240.0, 47.0, 21.0, 8.0, 3.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",35.0,10.0,0.0,4.1,2.77,35.2,45.0,10.9,4.2,4.5,rn20
809,2024-04-21T15:30:24Z,2.0,scs-bgx-868,N3,34.0,2.3,34.0,6.5,"[221.0, 36.0, 11.0, 2.0, 8.0, 2.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.0,16.1,51.0,4.1,2.75,35.2,45.0,10.3,3.7,4.9,rn20
810,2024-04-21T15:30:34Z,2.0,scs-bgx-868,N3,32.0,2.5,37.0,6.8,"[213.0, 50.0, 18.0, 0.0, 11.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,10.9,43.0,4.1,2.88,35.2,45.0,11.7,3.9,5.0,rn20
811,2024-04-21T15:30:44Z,2.0,scs-bgx-868,N3,34.0,2.1,48.0,5.1,"[215.0, 41.0, 11.0, 2.0, 2.0, 3.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",42.0,8.6,55.0,4.1,2.81,35.2,45.0,12.1,4.3,5.1,rn20
812,2024-04-21T15:30:54Z,2.0,scs-bgx-868,N3,34.0,2.6,36.0,6.7,"[226.0, 47.0, 12.0, 7.0, 7.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",44.0,10.9,47.0,4.1,2.76,35.2,45.0,12.1,4.7,5.3,rn20
813,2024-04-21T15:31:04Z,2.0,scs-bgx-868,N3,33.0,2.4,33.0,7.0,"[188.0, 58.0, 14.0, 5.0, 3.0, 3.0, 1.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",36.0,15.2,55.0,4.1,2.82,35.2,45.0,17.8,3.6,5.4,rn20
814,2024-04-21T15:31:14Z,2.0,scs-bgx-868,N3,32.0,2.4,52.0,7.6,"[192.0, 42.0, 14.0, 5.0, 7.0, 6.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",44.0,21.1,0.0,4.1,2.91,35.1,44.9,12.9,3.3,4.2,rn20
815,2024-04-21T15:31:24Z,2.0,scs-bgx-868,N3,32.0,2.7,45.0,6.8,"[258.0, 33.0, 24.0, 4.0, 6.0, 4.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",32.0,10.5,22.0,4.1,2.96,35.2,45.0,5.9,3.9,5.7,rn20
816,2024-04-21T15:31:34Z,2.0,scs-bgx-868,N3,33.0,2.3,55.0,6.4,"[210.0, 36.0, 18.0, 3.0, 7.0, 3.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",34.0,19.3,0.0,4.1,2.93,35.2,45.0,11.0,3.6,4.4,rn20
817,2024-04-21T15:31:44Z,2.0,scs-bgx-868,N3,33.0,2.3,57.0,7.7,"[181.0, 38.0, 13.0, 7.0, 7.0, 4.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",45.0,17.7,66.0,4.1,2.91,35.2,45.0,10.3,3.3,3.8,rn20
818,2024-04-21T15:31:54Z,2.0,scs-bgx-868,N3,34.0,2.1,43.0,6.7,"[155.0, 38.0, 13.0, 4.0, 7.0, 1.0, 4.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43.0,39.5,0.0,4.1,2.83,35.2,45.0,13.1,2.3,3.8,rn20
819,2024-04-21T15:32:04Z,2.0,scs-bgx-868,N3,33.0,2.2,51.0,6.4,"[174.0, 33.0, 19.0, 5.0, 5.0, 3.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",39.0,14.2,0.0,4.1,2.84,35.1,44.9,7.1,2.8,3.7,rn20
820,2024-04-21T15:32:14Z,2.0,scs-bgx-868,N3,32.0,2.1,46.0,7.8,"[178.0, 37.0, 16.0, 4.0, 1.0, 5.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",33.0,14.3,44.0,4.1,2.92,35.1,44.9,8.2,2.5,4.5,rn20
821,2024-04-21T15:32:24Z,2.0,scs-bgx-868,N3,34.0,2.5,37.0,7.9,"[181.0, 40.0, 17.0, 6.0, 7.0, 5.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",37.0,11.1,0.0,4.1,2.83,35.1,44.9,7.9,3.1,4.4,rn20
822,2024-04-21T15:32:34Z,2.0,scs-bgx-868,N3,32.0,2.1,32.0,7.2,"[191.0, 37.0, 12.0, 2.0, 9.0, 3.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",50.0,17.1,79.0,4.1,2.92,35.1,45.0,6.4,2.4,4.2,rn20
823,2024-04-21T15:32:44Z,2.0,scs-bgx-868,N3,35.0,2.0,38.0,6.3,"[168.0, 27.0, 12.0, 6.0, 3.0, 4.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40.0,10.8,44.0,4.1,2.8,35.1,44.9,7.3,3.0,4.2,rn20
824,2024-04-21T15:32:54Z,2.0,scs-bgx-868,N3,31.0,2.1,46.0,5.5,"[174.0, 40.0, 16.0, 7.0, 4.0, 1.0, 2.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",50.0,9.3,48.0,4.1,2.97,35.1,44.9,9.5,2.9,5.3,rn20
825,2024-04-21T15:33:04Z,2.0,scs-bgx-868,N3,33.0,2.3,40.0,6.0,"[177.0, 45.0, 16.0, 4.0, 6.0, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",47.0,7.1,0.0,4.1,2.93,35.1,44.9,8.1,2.6,4.7,rn20
826,2024-04-21T15:33:14Z,2.0,scs-bgx-868,N3,32.0,2.2,44.0,8.1,"[195.0, 33.0, 9.0, 3.0, 11.0, 6.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",35.0,11.4,0.0,4.1,2.97,35.1,44.9,6.5,3.0,3.6,rn20
827,2024-04-21T15:33:24Z,2.0,scs-bgx-868,N3,32.0,2.3,46.0,8.2,"[166.0, 49.0, 17.0, 4.0, 9.0, 2.0, 5.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38.0,14.3,74.0,4.1,3.01,35.0,44.9,8.6,1.6,3.7,rn20
828,2024-04-21T15:33:34Z,2.0,scs-bgx-868,N3,33.0,2.2,45.0,9.7,"[202.0, 30.0, 13.0, 6.0, 5.0, 4.0, 8.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",44.0,21.5,0.0,4.1,2.96,35.1,44.9,9.5,3.4,3.8,rn20
829,2024-04-21T15:33:44Z,2.0,scs-bgx-868,N3,36.0,2.2,41.0,5.1,"[199.0, 31.0, 19.0, 3.0, 3.0, 1.0, 1.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",47.0,17.9,0.0,4.1,2.76,35.1,44.9,12.0,3.5,4.5,rn20
830,2024-04-21T15:33:54Z,2.0,scs-bgx-868,N3,31.0,2.2,37.0,6.1,"[210.0, 30.0, 12.0, 9.0, 3.0, 3.0, 2.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",40.0,13.7,0.0,4.1,2.91,35.1,44.9,7.9,3.9,4.7,rn20
831,2024-04-21T15:34:04Z,2.0,scs-bgx-868,N3,34.0,2.6,47.0,9.2,"[196.0, 46.0, 13.0, 6.0, 9.0, 7.0, 1.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",35.0,15.9,50.0,4.1,2.82,35.1,44.9,9.4,3.4,4.6,rn20
832,2024-04-21T15:34:14Z,2.0,scs-bgx-868,N3,31.0,1.9,51.0,5.1,"[207.0, 40.0, 10.0, 1.0, 4.0, 2.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",35.0,7.6,0.0,4.1,2.98,35.1,44.9,8.6,3.7,3.6,rn20
833,2024-04-21T15:34:24Z,2.0,scs-bgx-868,N3,33.0,2.8,42.0,8.8,"[232.0, 47.0, 14.0, 5.0, 10.0, 9.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",38.0,36.0,0.0,4.1,2.94,35.1,44.9,14.6,3.2,4.1,rn20
834,2024-04-21T15:34:34Z,2.0,scs-bgx-868,N3,35.0,2.4,38.0,6.8,"[187.0, 51.0, 16.0, 2.0, 6.0, 3.0, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43.0,24.6,0.0,4.1,2.75,35.2,44.9,10.1,3.1,5.0,rn20
